trans_id	bundle_id	chr	left	right	FPKM_1	FPKM_2	FPKM_1/FPKM_2	FMI	frac	FPKM_conf_lo	FPKM_conf_hi	coverage	length	Contig	Contig_length	Accession1	Description1	eval1	Accession2	Description2	eval2
CUFF.3667.1	8809.00	NODE_44080_length_286_cov_37.395103	0.00	352.00	1286.72			1.00	1.00	1222.47	1350.98	346.09	352.00	NODE_44080_length_286_cov_37.395103	352.00	gb|AC161032.19|	Medicago truncatula clone mth2-21b7, complete sequence.	6.0e-13	gb|BT096791.1|	Soybean clone JCVI-FLGm-25F8 unknown mRNA.	2.0e-06
CUFF.3669.1	8819.00	NODE_44085_length_67_cov_13.462687	0.00	133.00	186.83			1.00	1.00	147.00	226.66	50.26	133.00	NODE_44085_length_67_cov_13.462687	133.00	gb|CP000269.1|	Janthinobacterium sp. Marseille, complete genome.	0.71	emb|BX649314.6|	Zebrafish DNA sequence from clone DKEYP-111A3 in linkage group 23, complete sequence.	0.71
CUFF.3671.1	8815.00	NODE_44083_length_552_cov_16.807972	0.00	618.00	456.91			1.00	1.00	428.01	485.81	122.96	618.00	NODE_44083_length_552_cov_16.807972	618.00	gb|BT097486.1|	Soybean clone JCVI-FLGm-22G23 unknown mRNA.	1.0e-103	gb|BT095008.1|	Soybean clone JCVI-FLGm-6H5 unknown mRNA.	1.0e-103
CUFF.3673.1	8817.00	NODE_44084_length_262_cov_18.286259	0.00	327.00	463.71			1.00	1.00	423.69	503.73	124.79	327.00	NODE_44084_length_262_cov_18.286259	328.00	gb|AC167243.3|	Mus musculus BAC clone RP24-144E2 from chromosome 9, complete sequence.	0.49	gb|AC137848.31|	Mus musculus chromosome 9, clone RP24-118I23, complete sequence.	0.49
CUFF.3675.1	8811.00	NODE_44081_length_499_cov_38.959919	0.00	565.00	1097.01			1.00	1.00	1050.18	1143.83	295.22	565.00	NODE_44081_length_499_cov_38.959919	565.00	gb|BT096161.1|	Soybean clone JCVI-FLGm-20O18 unknown mRNA.	3.0e-56	gb|BT095300.1|	Soybean clone JCVI-FLGm-7I23 unknown mRNA.	1.0e-46
CUFF.3677.1	8825.00	NODE_44088_length_67_cov_15.492537	0.00	133.00	216.55			1.00	1.00	173.67	259.44	58.28	133.00	NODE_44088_length_67_cov_15.492537	133.00	gb|BT052088.1|	Medicago truncatula clone MTYF9_FA_FB_FC1G-J-2 unknown mRNA.	7.0e-32	dbj|AK286913.1|	Glycine max cDNA, clone: GMFL01-40-B22.	7.0e-32
CUFF.3679.1	8827.00	NODE_44089_length_168_cov_4.482143	0.00	234.00	103.77			1.00	1.00	81.39	126.15	27.92	234.00	NODE_44089_length_168_cov_4.482143	234.00	gb|BT097332.1|	Soybean clone JCVI-FLGm-26K17 unknown mRNA.	1.0e-31	dbj|AK286740.1|	Glycine max cDNA, clone: GMFL01-35-M15.	1.0e-31
CUFF.368.1	5177.00	NODE_14597_length_151_cov_15.741722	0.00	217.00	373.46	4.54	82.21	1.00	1.00	329.37	417.55	100.51	217.00	NODE_14597_length_151_cov_15.741722	217.00	gb|BT089697.1|	Soybean clone JCVI-FLGm-2J23 unknown mRNA.	8.0e-36	gb|BT089716.1|	Soybean clone JCVI-FLGm-2N13 unknown mRNA.	3.0e-35
CUFF.3681.1	8823.00	NODE_44087_length_263_cov_34.809887	0.00	329.00	886.59			1.00	1.00	831.42	941.76	238.61	329.00	NODE_44087_length_263_cov_34.809887	329.00	dbj|AK286913.1|	Glycine max cDNA, clone: GMFL01-40-B22.	1.0e-104	gb|BT052088.1|	Medicago truncatula clone MTYF9_FA_FB_FC1G-J-2 unknown mRNA.	2.0e-92
CUFF.3683.1	8821.00	NODE_44086_length_776_cov_23.176546	0.00	842.00	679.77			1.00	1.00	649.57	709.97	182.93	842.00	NODE_44086_length_776_cov_23.176546	842.00	dbj|AK245335.1|	Glycine max cDNA, clone: GMFL01-27-F12.	1.0e-154	dbj|AK246056.1|	Glycine max cDNA, clone: GMFL01-50-C16.	1.0e-145
CUFF.3685.1	8833.00	NODE_44092_length_67_cov_14.044776	0.00	133.00	195.32			1.00	1.00	154.59	236.05	52.56	133.00	NODE_44092_length_67_cov_14.044776	133.00	ref|XM_002319808.1|	Populus trichocarpa predicted protein, mRNA.	3.0e-06	gb|AC210135.1|	Populus trichocarpa clone POP101-G08, complete sequence.	3.0e-06
CUFF.3687.1	8831.00	NODE_44091_length_542_cov_14.186347	0.00	608.00	391.51			1.00	1.00	364.54	418.48	105.37	608.00	NODE_44091_length_542_cov_14.186347	608.00	dbj|AK244291.1|	Glycine max cDNA, clone: GMFL01-02-J19.	0.00	dbj|AK286894.1|	Glycine max cDNA, clone: GMFL01-39-L19.	0.00
CUFF.3689.1	8829.00	NODE_44090_length_372_cov_25.190861	0.00	438.00	682.07			1.00	1.00	640.13	724.01	183.53	438.00	NODE_44090_length_372_cov_25.190861	438.00	ref|XM_002283872.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100240806 (LOC100240806), mRNA.	6.0e-60	ref|XM_002516992.1|	Ricinus communis conserved hypothetical protein, mRNA.	8.0e-56
CUFF.3691.1	8835.00	NODE_44096_length_317_cov_15.091483	0.00	383.00	421.71			1.00	1.00	386.45	456.98	113.49	383.00	NODE_44096_length_317_cov_15.091483	383.00	dbj|AK244997.1|	Glycine max cDNA, clone: GMFL01-18-L05.	1.0e-113	gb|U18238.1|MSU18238	Medicago sativa glucose-6-phosphate dehydrogenase mRNA, complete cds.	1.0e-110
CUFF.3693.1	8837.00	NODE_44097_length_631_cov_9.901743	0.00	697.00	272.65			1.00	1.00	251.63	293.66	73.37	697.00	NODE_44097_length_631_cov_9.901743	697.00	gb|AC005932.1|AC005932	Homo sapiens chromosome 19, cosmid R31317, complete sequence.	0.27	emb|FN421062.1|	Equus caballus microsatellite DNA, locus ABGe12440.	1.10
CUFF.3695.1	8839.00	NODE_44098_length_243_cov_23.481482	0.00	309.00	562.00			1.00	1.00	516.67	607.32	151.22	309.00	NODE_44098_length_243_cov_23.481482	309.00	gb|BT053016.1|	Medicago truncatula clone MTYFL_FM_FN_FO1G-K-11 unknown mRNA.	3.0e-64	gb|AC148293.6|	Medicago truncatula clone mth2-16c13, complete sequence.	3.0e-64
CUFF.3697.1	8841.00	NODE_44099_length_439_cov_12.230068	1.00	505.00	329.43			1.00	1.00	302.26	356.60	88.65	504.00	NODE_44099_length_439_cov_12.230068	505.00	dbj|AK244065.1|	Glycine max cDNA, clone: GMFL01-02-A01.	3.0e-09	gb|AC189591.2|	Brassica rapa subsp. pekinensis clone KBrH013D23, complete sequence.	5.0e-05
CUFF.3699.1	8845.00	NODE_44101_length_193_cov_29.994818	0.00	259.00	666.13			1.00	1.00	612.24	720.03	179.27	259.00	NODE_44101_length_193_cov_29.994818	259.00	ref|XM_002526483.1|	Ricinus communis protein transport protein sec23, putative, mRNA.	2.0e-43	gb|AC153353.19|	Medicago truncatula chromosome 8 clone mth2-182o15, complete sequence.	3.0e-26
CUFF.37.1	4735.00	NODE_1033_length_346_cov_57.742775	0.00	409.00	411.47	1022.79	0.40	1.00	1.00	377.76	445.18	110.66	409.00	NODE_1033_length_346_cov_57.742775	412.00	gb|EU284850.1|	TSA: Elaeis guineensis EgEfMPOB00035 cytoplasmic ribosomal protein S15a mRNA, complete cds.	3.0e-92	ref|XM_002279054.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100243108 (LOC100243108), mRNA.	2.0e-87
CUFF.3701.1	8843.00	NODE_44100_length_239_cov_35.824268	0.00	302.00	883.58			1.00	1.00	826.09	941.06	237.75	302.00	NODE_44100_length_239_cov_35.824268	305.00	gb|BT097872.1|	Soybean clone JCVI-FLGm-22P7 unknown mRNA.	9.0e-92	gb|BT099446.1|	Soybean clone JCVI-FLGm-13H4 unknown mRNA.	1.0e-84
CUFF.3703.1	8851.00	NODE_44105_length_538_cov_15.907063	0.00	604.00	445.06			1.00	1.00	416.21	473.91	119.77	604.00	NODE_44105_length_538_cov_15.907063	604.00	gb|BT092417.1|	Soybean clone JCVI-FLGm-10L8 unknown mRNA.	4.0e-77	gb|AC235200.1|	Glycine max strain Williams 82 clone GM_WBb0014O04, complete sequence.	2.0e-76
CUFF.3705.1	8853.00	NODE_44106_length_409_cov_21.943766	0.00	475.00	595.06			1.00	1.00	557.44	632.67	160.09	475.00	NODE_44106_length_409_cov_21.943766	475.00	gb|AC148097.7|	Medicago truncatula clone mth2-15a20, complete sequence.	5.0e-85	gb|AC140551.8|	Medicago truncatula clone mth2-80i8, complete sequence.	5.0e-85
CUFF.3707.1	8855.00	NODE_44108_length_399_cov_12.082706	0.00	465.00	333.98			1.00	1.00	305.50	362.47	89.85	465.00	NODE_44108_length_399_cov_12.082706	465.00	dbj|AP010545.1|	Lotus japonicus genomic DNA, clone: LjT14H03, TM1489, complete sequence.	1.0e-36	gb|BT097392.1|	Soybean clone JCVI-FLGm-16I19 unknown mRNA.	3.0e-28
CUFF.3709.1	8857.00	NODE_44109_length_426_cov_8.089202	0.00	492.00	222.68			1.00	1.00	200.07	245.29	59.92	492.00	NODE_44109_length_426_cov_8.089202	492.00	gb|BT098562.1|	Soybean clone JCVI-FLGm-23A6 unknown mRNA.	3.0e-25	gb|BT097603.1|	Soybean clone JCVI-FLGm-22E2 unknown mRNA.	6.0e-23
CUFF.3711.1	8849.00	NODE_44103_length_355_cov_38.656338	0.00	421.00	1482.96			1.00	1.00	1419.88	1546.04	398.90	421.00	NODE_44103_length_355_cov_38.656338	421.00	gb|AC157503.3|	Medicago truncatula chromosome 2 clone mte1-58k20, complete sequence.	3.0e-21	dbj|AK245981.1|	Glycine max cDNA, clone: GMFL01-47-O08.	2.0e-19
CUFF.3713.1	8859.00	NODE_44110_length_202_cov_24.702971	0.00	268.00	624.27			1.00	1.00	572.98	675.56	168.00	268.00	NODE_44110_length_202_cov_24.702971	268.00	gb|BT094776.1|	Soybean clone JCVI-FLGm-6M3 unknown mRNA.	3.0e-57	gb|BT052692.1|	Medicago truncatula clone MTYFD_FE_FF_FG1G-D-17 unknown mRNA.	2.0e-36
CUFF.3715.1	8863.00	NODE_44112_length_265_cov_16.966038	0.00	331.00	420.73			1.00	1.00	382.84	458.62	113.21	331.00	NODE_44112_length_265_cov_16.966038	331.00	ref|XM_002270263.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100241119 (LOC100241119), mRNA.	9.0e-15	emb|AM430670.1|	Vitis vinifera contig VV78X108629.8, whole genome shotgun sequence.	9.0e-15
CUFF.3717.1	8861.00	NODE_44111_length_723_cov_14.553250	0.00	789.00	414.07			1.00	1.00	389.72	438.42	111.42	789.00	NODE_44111_length_723_cov_14.553250	789.00	gb|AC233130.7|	Solanum lycopersicum strain Heinz 1706 chromosome 10 clone hba-256l16 map 10, complete sequence.	0.02	gb|AC216540.1|	Populus trichocarpa clone POP003-L15, complete sequence.	0.02
CUFF.3719.1	8869.00	NODE_44115_length_140_cov_3.164286	0.00	206.00	68.53			1.00	1.00	49.15	87.92	18.44	206.00	NODE_44115_length_140_cov_3.164286	206.00	ref|XM_002274826.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100257776 (LOC100257776), mRNA.	1.0e-25	dbj|AP009666.1|	Lotus japonicus genomic DNA, chromosome 2, clone: LjT30P12, TM0263, complete sequence.	2.0e-24
CUFF.372.1	5189.00	NODE_1473_length_1163_cov_94.161652	584.00	712.00	6.61	156.11	0.04	1.00	1.00	0.00	14.26	1.78	128.00	NODE_1473_length_1163_cov_94.161652	1229.00	gb|AC235417.1|	Glycine max strain Williams 82 clone GM_WBb0135A07, complete sequence.	3.0e-45	gb|AC147178.6|	Medicago truncatula clone mth2-142i4, complete sequence.	3.0e-21
CUFF.3721.1	8865.00	NODE_44113_length_548_cov_18.151461	0.00	614.00	523.35			1.00	1.00	492.32	554.38	140.84	614.00	NODE_44113_length_548_cov_18.151461	614.00	gb|BT091217.1|	Soybean clone JCVI-FLGm-7M24 unknown mRNA.	1.0e-92	gb|BT090953.1|	Soybean clone JCVI-FLGm-5D4 unknown mRNA.	2.0e-85
CUFF.3723.1	8871.00	NODE_44116_length_535_cov_12.760748	0.00	601.00	354.72			1.00	1.00	328.90	380.54	95.45	601.00	NODE_44116_length_535_cov_12.760748	601.00	dbj|AK286782.1|	Glycine max cDNA, clone: GMFL01-36-J16.	8.0e-63	dbj|AK245657.1|	Glycine max cDNA, clone: GMFL01-36-O05.	3.0e-53
CUFF.3725.1	8867.00	NODE_44114_length_149_cov_94.134232	0.00	215.00	1971.36	10.30	191.21	1.00	1.00	1869.59	2073.12	530.48	215.00	NODE_44114_length_149_cov_94.134232	215.00	gb|BT095097.1|	Soybean clone JCVI-FLGm-6B8 unknown mRNA.	3.0e-32	gb|BT089598.1|	Soybean clone JCVI-FLGm-2I22 unknown mRNA.	4.0e-13
CUFF.3727.1	8877.00	NODE_44119_length_581_cov_5.581756	0.00	647.00	160.60			1.00	1.00	143.86	177.35	43.22	647.00	NODE_44119_length_581_cov_5.581756	647.00	dbj|AK287251.1|	Glycine max cDNA, clone: GMFL01-48-A13.	0.00	dbj|AK244132.1|	Glycine max cDNA, clone: GMFL01-02-C22.	0.00
CUFF.3729.1	8875.00	NODE_44118_length_181_cov_63.552486	0.00	247.00	1473.60			1.00	1.00	1391.51	1555.68	396.57	247.00	NODE_44118_length_181_cov_63.552486	247.00	dbj|AK285405.1|	Glycine max cDNA, clone: GMFL01-08-O23.	1.0e-71	dbj|AK286856.1|	Glycine max cDNA, clone: GMFL01-38-N12.	3.0e-66
CUFF.3731.1	8873.00	NODE_44117_length_476_cov_40.357143	0.00	542.00	1071.66			1.00	1.00	1024.40	1118.92	288.40	542.00	NODE_44117_length_476_cov_40.357143	542.00	dbj|AK243777.1|	Glycine max cDNA, clone: GMFL01-01-D18.	1.0e-170	dbj|AK285304.1|	Glycine max cDNA, clone: GMFL01-07-B12.	1.0e-170
CUFF.3733.1	8883.00	NODE_44122_length_270_cov_9.659259	0.00	336.00	244.55			1.00	1.00	215.88	273.22	65.80	336.00	NODE_44122_length_270_cov_9.659259	336.00	dbj|AK286287.1|	Glycine max cDNA, clone: GMFL01-25-I14.	9.0e-46	gb|AF128443.1|AF128443	Glycine max SNF-1-like serine/threonine protein kinase mRNA, complete cds.	9.0e-46
CUFF.3735.1	8879.00	NODE_44120_length_410_cov_25.651220	0.00	476.00	664.99			1.00	1.00	625.27	704.72	178.96	476.00	NODE_44120_length_410_cov_25.651220	476.00	emb|CU915571.5|	Zebrafish DNA sequence from clone CH73-94K4 in linkage group 1, complete sequence.	0.19	gb|AC133519.3|	Mus musculus BAC clone RP23-178N8 from chromosome 5, complete sequence.	0.19
CUFF.3737.1	8881.00	NODE_44121_length_433_cov_27.563511	0.00	499.00	741.86			1.00	1.00	700.88	782.84	199.64	499.00	NODE_44121_length_433_cov_27.563511	499.00	ref|XM_002516905.1|	Ricinus communis lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase, putative, mRNA.	2.0e-35	ref|XM_002315474.1|	Populus trichocarpa predicted protein, mRNA.	2.0e-29
CUFF.3739.1	8885.00	NODE_44123_length_592_cov_11.753378	0.00	658.00	328.72			1.00	1.00	304.96	352.47	88.46	658.00	NODE_44123_length_592_cov_11.753378	658.00	gb|AC126015.41|	Medicago truncatula clone mth2-13l2, complete sequence.	9.0e-29	dbj|AP009689.1|	Lotus japonicus genomic DNA, clone: LjT40B16, TM1372, complete sequence.	2.0e-26
CUFF.3741.1	8887.00	NODE_44124_length_316_cov_22.022152	0.00	382.00	539.61			1.00	1.00	499.66	579.55	145.21	382.00	NODE_44124_length_316_cov_22.022152	382.00	ref|XM_002264618.1|	PREDICTED: Vitis vinifera similar to ADP-ribosylation factor (LOC100242458), mRNA.	3.0e-49	gb|DQ384525.1|	Panax ginseng clone PG6L-10 ADP-ribosylation factor-like protein mRNA, complete cds.	3.0e-46
CUFF.3743.1	8893.00	NODE_44127_length_227_cov_10.281939	0.00	293.00	250.57			1.00	1.00	219.49	281.64	67.42	293.00	NODE_44127_length_227_cov_10.281939	293.00	ref|XM_002297905.1|	Populus trichocarpa predicted protein, mRNA.	7.0e-03	emb|AL360228.36|	Human DNA sequence from clone RP11-439F21 on chromosome 6 Contains part of the gene for a novel protein (contains KIAA0680) and a CpG island, complete sequence.	0.11
CUFF.3745.1	8895.00	NODE_44128_length_529_cov_10.351606	3.00	595.00	295.25			1.00	1.00	271.51	318.98	79.45	592.00	NODE_44128_length_529_cov_10.351606	595.00	gb|DQ787043.1|	Glycine max bZIP transcription factor bZIP78 (bZIP78) mRNA, complete cds.	5.0e-98	gb|DQ787079.1|		6.0e-76
CUFF.3747.1	8889.00	NODE_44125_length_496_cov_24.502016	0.00	562.00	727.03			1.00	1.00	688.80	765.25	195.64	562.00	NODE_44125_length_496_cov_24.502016	562.00	ref|XM_002273083.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100248991 (LOC100248991), mRNA.	4.0e-55	gb|EF145441.1|	Populus trichocarpa clone WS01124_M14 unknown mRNA.	2.0e-47
CUFF.375.1	5193.00	NODE_1475_length_271_cov_58.361622	2.00	337.00	136.55	1038.72	0.13	1.00	1.00	115.09	158.00	36.74	335.00	NODE_1475_length_271_cov_58.361622	337.00	gb|BT052987.1|	Medicago truncatula clone MTYFL_FM_FN_FO1G-D-9 unknown mRNA.	3.0e-30	emb|AJ299058.1|	Cicer arietinum partial mRNA for putative splicing factor (ORF1), clone CanRNP.	2.0e-28
CUFF.3750.1	8847.00	NODE_44102_length_779_cov_65.535301	0.00	845.00	1905.10			1.00	1.00	1854.63	1955.56	512.65	845.00	NODE_44102_length_779_cov_65.535301	845.00	dbj|AK285875.1|	Glycine max cDNA, clone: GMFL01-17-N10.	0.00	dbj|AK243848.1|	Glycine max cDNA, clone: GMFL01-01-G17.	0.00
CUFF.3752.1	8891.00	NODE_44126_length_480_cov_35.052082	0.00	546.00	936.58			1.00	1.00	892.57	980.60	252.05	546.00	NODE_44126_length_480_cov_35.052082	546.00	ref|XM_002273511.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100249673 (LOC100249673), mRNA.	4.0e-46	ref|XM_002310165.1|	Populus trichocarpa predicted protein, mRNA.	3.0e-37
CUFF.3754.1	8901.00	NODE_44132_length_142_cov_13.683099	0.00	208.00	380.70			1.00	1.00	335.23	426.16	102.43	208.00	NODE_44132_length_142_cov_13.683099	208.00	gb|BT102891.1|	Picea glauca clone GQ0202_I06 mRNA sequence.	5.0e-43	ref|XM_002338172.1|	Populus trichocarpa predicted protein, mRNA.	5.0e-37
CUFF.3756.1	8899.00	NODE_44131_length_338_cov_14.257397	0.00	404.00	392.80			1.00	1.00	359.66	425.94	105.68	404.00	NODE_44131_length_338_cov_14.257397	404.00	gb|BT091311.1|	Soybean clone JCVI-FLGm-7N9 unknown mRNA.	4.0e-82	gb|BT091603.1|	Soybean clone JCVI-FLGm-8I18 unknown mRNA.	1.0e-79
CUFF.3758.1	8903.00	NODE_44133_length_296_cov_15.554054	0.00	362.00	391.57			1.00	1.00	356.62	426.53	105.38	362.00	NODE_44133_length_296_cov_15.554054	362.00	dbj|AP010436.1|	Lotus japonicus genomic DNA, chromosome 5, clone: LjB21J19, BM2026, complete sequence.	4.0e-14	dbj|AP010435.1|	Lotus japonicus genomic DNA, chromosome 5, clone: LjB355E10, BM2025, complete sequence.	4.0e-14
CUFF.3760.1	8905.00	NODE_44134_length_230_cov_14.273913	0.00	296.00	348.67			1.00	1.00	312.19	385.14	93.84	296.00	NODE_44134_length_230_cov_14.273913	296.00	gb|AC116573.7|	Mus musculus BAC clone RP23-114E15 from chromosome 6, complete sequence.	0.11	gb|AC157651.3|	Mus musculus BAC clone RP24-363O21 from chromosome 6, complete sequence.	0.11
CUFF.3762.1	8907.00	NODE_44135_length_299_cov_14.926421	0.00	365.00	679.62			1.00	1.00	633.76	725.47	182.16	365.00	NODE_44135_length_299_cov_14.926421	365.00	ref|NM_114891.1|	Arabidopsis thaliana MAPKKK20; ATP binding / kinase/ protein kinase/ protein serine/threonine kinase (MAPKKK20) mRNA, complete cds.	9.0e-06	emb|AL132976.2|	Arabidopsis thaliana DNA chromosome 3, BAC clone F11C1.	9.0e-06
CUFF.3764.1	8897.00	NODE_44129_length_379_cov_30.358839	0.00	445.00	1074.92			1.00	1.00	1022.69	1127.15	288.74	445.00	NODE_44129_length_379_cov_30.358839	445.00	gb|BT090117.1|		3.0e-31	gb|BT092365.1|	Soybean clone JCVI-FLGm-10D2 unknown mRNA.	4.0e-24
CUFF.3766.1	8911.00	NODE_44138_length_612_cov_7.516340	0.00	678.00	214.48			1.00	1.00	195.58	233.38	57.72	678.00	NODE_44138_length_612_cov_7.516340	678.00	dbj|AK285245.1|	Glycine max cDNA, clone: GMFL01-05-N07.	7.0e-79	ref|XM_002518658.1|	Ricinus communis phosphoprotein phosphatase, putative, mRNA.	1.0e-40
CUFF.3768.1	8909.00	NODE_44137_length_161_cov_31.173914	0.00	227.00	935.43			1.00	1.00	867.21	1003.66	251.62	227.00	NODE_44137_length_161_cov_31.173914	227.00	dbj|AK285188.1|	Glycine max cDNA, clone: GMFL01-04-C20.	9.0e-42	dbj|AK287163.1|	Glycine max cDNA, clone: GMFL01-45-K06.	1.0e-37
CUFF.377.1	5125.00	NODE_13964_length_78_cov_548.474365	0.00	144.00	9675.18	19.77	489.26	1.00	1.00	9399.71	9950.66	2603.10	144.00	NODE_13964_length_78_cov_548.474365	144.00	dbj|AK285529.1|	Glycine max cDNA, clone: GMFL01-10-P21.	1.0e-42	gb|BT092379.1|	Soybean clone JCVI-FLGm-10F4 unknown mRNA.	3.0e-40
CUFF.3772.1	8921.00	NODE_44141_length_215_cov_8.479070	0.00	281.00	198.96			1.00	1.00	170.68	227.24	53.54	281.00	NODE_44141_length_215_cov_8.479070	281.00	gb|AC171635.3|	Rhesus Macaque CHR21 BAC CH250-374E17 (Children's Hospital Oakland Research Institute Rhesus macaque Adult Male BAC Library) complete sequence.	7.0e-03	gb|AC235330.1|	Glycine max strain Williams 82 clone GM_WBb0082G12, complete sequence.	0.11
CUFF.3774.1	8913.00	NODE_44139_length_188_cov_35.691490	0.00	254.00	873.24			1.00	1.00	810.92	935.55	234.90	254.00	NODE_44139_length_188_cov_35.691490	254.00	gb|BT052369.1|	Medicago truncatula clone MTYFD_FE_FF_FG1G-K-19 unknown mRNA.	5.0e-31	gb|BT052538.1|	Medicago truncatula clone MTYFD_FE_FF_FG1G-B-12 unknown mRNA.	5.0e-25
CUFF.3776.1	8925.00	NODE_44143_length_177_cov_29.836159	0.00	243.00	755.31			1.00	1.00	696.06	814.57	203.23	243.00	NODE_44143_length_177_cov_29.836159	243.00	ref|XM_002267314.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100250341 (LOC100250341), mRNA.	1.40	gb|AC171106.2|	Pan troglodytes chromosome X clone PTB-109O22 map human ortholog p11.4, complete sequence.	1.40
CUFF.3778.1	8923.00	NODE_44142_length_127_cov_75.133858	0.00	193.00	1461.61			1.00	1.00	1369.12	1554.09	393.21	193.00	NODE_44142_length_127_cov_75.133858	193.00	ref|NW_003026472.1|	Schistosoma mansoni genome sequence supercontig Smp_scaff000249.	1.10	emb|FN357540.1|	Schistosoma mansoni genome sequence supercontig Smp_scaff000249.	1.10
CUFF.3780.1	8919.00	NODE_44140_length_793_cov_13.335435	1.00	859.00	378.47			1.00	1.00	356.15	400.79	101.85	858.00	NODE_44140_length_793_cov_13.335435	859.00	ref|XM_002279660.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100250634 (LOC100250634), mRNA.	6.0e-86	emb|AM463258.1|	Vitis vinifera, whole genome shotgun sequence, contig VV78X156046.15, clone ENTAV 115.	6.0e-86
CUFF.3782.1	8927.00	NODE_44145_length_527_cov_14.941176	0.00	593.00	404.27			1.00	1.00	376.52	432.02	108.79	593.00	NODE_44145_length_527_cov_14.941176	593.00	ref|NM_121621.3|	Arabidopsis thaliana unknown protein (AT5G16160) mRNA, complete cds.	1.0e-09	gb|BT024794.1|	Arabidopsis thaliana At5g16160 gene, complete cds.	1.0e-09
CUFF.3784.1	8929.00	NODE_44147_length_311_cov_16.363344	0.00	377.00	416.44			1.00	1.00	381.12	451.76	112.06	377.00	NODE_44147_length_311_cov_16.363344	377.00	dbj|AB093494.1|	Pisum sativum MKRN mRNA for makorin ring-zinc-finger protein, partial cds.	2.0e-07	dbj|AB116263.1|	Pisum sativum MKRN gene for makorin RING finger protein, exon 1-4, complete cds.	4.0e-05
CUFF.3786.1	8931.00	NODE_44148_length_421_cov_12.451306	0.00	487.00	333.97			1.00	1.00	306.14	361.80	89.87	487.00	NODE_44148_length_421_cov_12.451306	487.00	dbj|AK285617.1|	Glycine max cDNA, clone: GMFL01-13-L05.	1.0e-67	dbj|AB082932.1|	Glycine max apx2 mRNA for cytosolic ascorbate peroxidase 2, complete cds.	1.0e-67
CUFF.3788.1	8937.00	NODE_44152_length_351_cov_16.769230	0.00	417.00	428.63			1.00	1.00	394.56	462.71	115.35	417.00	NODE_44152_length_351_cov_16.769230	417.00	dbj|AK287160.1|	Glycine max cDNA, clone: GMFL01-45-J06.	1.0e-110	gb|BT099489.1|	Soybean clone JCVI-FLGm-13J10 unknown mRNA.	1.0e-107
CUFF.3790.1	8939.00	NODE_44153_length_487_cov_7.527721	0.00	553.00	208.33			1.00	1.00	187.70	228.96	56.06	553.00	NODE_44153_length_487_cov_7.527721	553.00	ref|XM_002282808.1|	PREDICTED: Vitis vinifera hypothetical protein LOC100241013 (LOC100241013), mRNA.	8.0e-29	ref|XM_002298026.1|	Populus trichocarpa f-box family protein, mRNA.	2.0e-26
CUFF.3792.1	8933.00	NODE_44149_length_350_cov_26.611429	0.00	416.00	758.87			1.00	1.00	713.48	804.26	204.20	416.00	NODE_44149_length_350_cov_26.611429	416.00	gb|CP001804.1|	Haliangium ochraceum DSM 14365, complete genome.	3.0e-03	dbj|AK285540.1|	Glycine max cDNA, clone: GMFL01-11-H13.	3.0e-03
